timestamp,position,gain,movement_description
17232,0.35,4,Shoulder 90 to 0 degrees PID
17242,0.35,6,Shoulder 90 to 0 degrees PID
17252,0.35,6,Shoulder 90 to 0 degrees PID
17263,0.35,4,Shoulder 90 to 0 degrees PID
17274,0.35,6,Shoulder 90 to 0 degrees PID
17284,0.26,6,Shoulder 90 to 0 degrees PID
17295,0.35,4,Shoulder 90 to 0 degrees PID
17305,0.35,6,Shoulder 90 to 0 degrees PID
17316,0.35,6,Shoulder 90 to 0 degrees PID
17326,0.26,6,Shoulder 90 to 0 degrees PID
17337,0.35,6,Shoulder 90 to 0 degrees PID
17347,0.35,6,Shoulder 90 to 0 degrees PID
17358,0.26,4,Shoulder 90 to 0 degrees PID
17368,0.35,6,Shoulder 90 to 0 degrees PID
17379,0.35,6,Shoulder 90 to 0 degrees PID
17389,0.35,6,Shoulder 90 to 0 degrees PID
17400,0.26,4,Shoulder 90 to 0 degrees PID
17410,0.35,4,Shoulder 90 to 0 degrees PID
17420,0.26,6,Shoulder 90 to 0 degrees PID
17431,0.35,6,Shoulder 90 to 0 degrees PID
17441,0.35,6,Shoulder 90 to 0 degrees PID
17452,0.35,6,Shoulder 90 to 0 degrees PID
17462,0.26,6,Shoulder 90 to 0 degrees PID
17473,0.35,4,Shoulder 90 to 0 degrees PID
17483,0.35,6,Shoulder 90 to 0 degrees PID
17494,0.35,6,Shoulder 90 to 0 degrees PID
17504,0.35,4,Shoulder 90 to 0 degrees PID
17515,0.26,6,Shoulder 90 to 0 degrees PID
17525,0.26,4,Shoulder 90 to 0 degrees PID
17536,0.35,4,Shoulder 90 to 0 degrees PID
17546,0.35,6,Shoulder 90 to 0 degrees PID
17557,0.35,6,Shoulder 90 to 0 degrees PID
17567,0.26,6,Shoulder 90 to 0 degrees PID
17577,0.35,4,Shoulder 90 to 0 degrees PID
17587,0.35,4,Shoulder 90 to 0 degrees PID
17597,0.35,4,Shoulder 90 to 0 degrees PID
17607,0.35,4,Shoulder 90 to 0 degrees PID
17617,0.26,6,Shoulder 90 to 0 degrees PID
17628,0.35,4,Shoulder 90 to 0 degrees PID
17638,0.35,4,Shoulder 90 to 0 degrees PID
17649,0.35,6,Shoulder 90 to 0 degrees PID
17659,0.35,4,Shoulder 90 to 0 degrees PID
17669,0.35,6,Shoulder 90 to 0 degrees PID
17680,0.35,6,Shoulder 90 to 0 degrees PID
17690,0.35,6,Shoulder 90 to 0 degrees PID
17700,0.26,4,Shoulder 90 to 0 degrees PID
17710,0.26,6,Shoulder 90 to 0 degrees PID
17721,0.26,4,Shoulder 90 to 0 degrees PID
17731,0.35,6,Shoulder 90 to 0 degrees PID
17741,0.35,6,Shoulder 90 to 0 degrees PID
17751,0.35,6,Shoulder 90 to 0 degrees PID
17761,0.35,6,Shoulder 90 to 0 degrees PID
17771,0.26,6,Shoulder 90 to 0 degrees PID
17782,0.26,6,Shoulder 90 to 0 degrees PID
17792,0.35,6,Shoulder 90 to 0 degrees PID
17802,0.35,6,Shoulder 90 to 0 degrees PID
17813,0.35,6,Shoulder 90 to 0 degrees PID
17823,0.35,6,Shoulder 90 to 0 degrees PID
17833,0.35,6,Shoulder 90 to 0 degrees PID
17844,0.35,6,Shoulder 90 to 0 degrees PID
17854,0.26,4,Shoulder 90 to 0 degrees PID
17865,0.35,6,Shoulder 90 to 0 degrees PID
17875,0.35,6,Shoulder 90 to 0 degrees PID
17886,0.26,6,Shoulder 90 to 0 degrees PID
17896,0.35,6,Shoulder 90 to 0 degrees PID
17907,0.35,6,Shoulder 90 to 0 degrees PID
17917,0.26,4,Shoulder 90 to 0 degrees PID
17927,0.35,4,Shoulder 90 to 0 degrees PID
17937,0.35,6,Shoulder 90 to 0 degrees PID
17948,0.26,6,Shoulder 90 to 0 degrees PID
17958,0.35,4,Shoulder 90 to 0 degrees PID
17969,0.26,6,Shoulder 90 to 0 degrees PID
17979,0.35,4,Shoulder 90 to 0 degrees PID
17990,0.26,4,Shoulder 90 to 0 degrees PID
18000,0.26,4,Shoulder 90 to 0 degrees PID
18011,0.35,4,Shoulder 90 to 0 degrees PID
18022,0.35,4,Shoulder 90 to 0 degrees PID
18032,0.26,6,Shoulder 90 to 0 degrees PID
18043,0.35,4,Shoulder 90 to 0 degrees PID
18053,0.26,6,Shoulder 90 to 0 degrees PID
18064,0.35,4,Shoulder 90 to 0 degrees PID
18074,0.35,6,Shoulder 90 to 0 degrees PID
18085,0.26,6,Shoulder 90 to 0 degrees PID
18095,0.26,4,Shoulder 90 to 0 degrees PID
18106,0.35,6,Shoulder 90 to 0 degrees PID
18116,0.35,6,Shoulder 90 to 0 degrees PID
18126,0.35,6,Shoulder 90 to 0 degrees PID
18137,0.35,6,Shoulder 90 to 0 degrees PID
18147,0.35,6,Shoulder 90 to 0 degrees PID
18158,0.26,6,Shoulder 90 to 0 degrees PID
18168,0.35,6,Shoulder 90 to 0 degrees PID
18178,0.35,6,Shoulder 90 to 0 degrees PID
18189,0.35,4,Shoulder 90 to 0 degrees PID
18199,0.26,6,Shoulder 90 to 0 degrees PID
18209,0.35,4,Shoulder 90 to 0 degrees PID
18220,0.35,6,Shoulder 90 to 0 degrees PID
18230,0.35,6,Shoulder 90 to 0 degrees PID
18240,0.26,6,Shoulder 90 to 0 degrees PID
18250,0.26,6,Shoulder 90 to 0 degrees PID
18261,0.35,6,Shoulder 90 to 0 degrees PID
18271,0.35,4,Shoulder 90 to 0 degrees PID
18281,0.35,6,Shoulder 90 to 0 degrees PID
18291,0.35,6,Shoulder 90 to 0 degrees PID
18302,0.35,6,Shoulder 90 to 0 degrees PID
18312,0.35,6,Shoulder 90 to 0 degrees PID
18323,0.35,6,Shoulder 90 to 0 degrees PID
18333,0.35,4,Shoulder 90 to 0 degrees PID
18343,0.35,6,Shoulder 90 to 0 degrees PID
18353,0.35,6,Shoulder 90 to 0 degrees PID
18364,0.35,6,Shoulder 90 to 0 degrees PID
18374,0.26,4,Shoulder 90 to 0 degrees PID
18385,0.26,6,Shoulder 90 to 0 degrees PID
18396,0.35,6,Shoulder 90 to 0 degrees PID
18406,0.35,6,Shoulder 90 to 0 degrees PID
18416,0.26,6,Shoulder 90 to 0 degrees PID
18427,0.26,6,Shoulder 90 to 0 degrees PID
18437,0.35,6,Shoulder 90 to 0 degrees PID
18448,0.35,6,Shoulder 90 to 0 degrees PID
18458,0.35,6,Shoulder 90 to 0 degrees PID
18468,0.26,6,Shoulder 90 to 0 degrees PID
18478,0.35,4,Shoulder 90 to 0 degrees PID
18488,0.35,4,Shoulder 90 to 0 degrees PID
18499,0.35,6,Shoulder 90 to 0 degrees PID
18509,0.35,6,Shoulder 90 to 0 degrees PID
18519,0.35,6,Shoulder 90 to 0 degrees PID
18529,0.26,4,Shoulder 90 to 0 degrees PID
18539,0.35,4,Shoulder 90 to 0 degrees PID
18549,0.35,4,Shoulder 90 to 0 degrees PID
18559,0.35,6,Shoulder 90 to 0 degrees PID
18570,0.35,6,Shoulder 90 to 0 degrees PID
18581,0.26,6,Shoulder 90 to 0 degrees PID
18591,0.26,6,Shoulder 90 to 0 degrees PID
18601,0.26,6,Shoulder 90 to 0 degrees PID
18611,0.35,4,Shoulder 90 to 0 degrees PID
18621,0.35,6,Shoulder 90 to 0 degrees PID
18632,0.26,4,Shoulder 90 to 0 degrees PID
18643,0.26,6,Shoulder 90 to 0 degrees PID
18653,0.35,6,Shoulder 90 to 0 degrees PID
18664,0.35,6,Shoulder 90 to 0 degrees PID
18674,0.35,6,Shoulder 90 to 0 degrees PID
18684,0.26,6,Shoulder 90 to 0 degrees PID
18695,0.35,6,Shoulder 90 to 0 degrees PID
18705,0.35,4,Shoulder 90 to 0 degrees PID
18716,0.35,4,Shoulder 90 to 0 degrees PID
18726,0.35,6,Shoulder 90 to 0 degrees PID
18736,0.35,6,Shoulder 90 to 0 degrees PID
18747,0.35,6,Shoulder 90 to 0 degrees PID
18757,0.35,4,Shoulder 90 to 0 degrees PID
18768,0.26,6,Shoulder 90 to 0 degrees PID
18778,0.35,6,Shoulder 90 to 0 degrees PID
18788,0.35,6,Shoulder 90 to 0 degrees PID
18799,0.35,6,Shoulder 90 to 0 degrees PID
18809,0.35,6,Shoulder 90 to 0 degrees PID
18819,0.35,6,Shoulder 90 to 0 degrees PID
18829,0.35,6,Shoulder 90 to 0 degrees PID
18840,0.26,6,Shoulder 90 to 0 degrees PID
18850,0.35,4,Shoulder 90 to 0 degrees PID
18860,0.35,4,Shoulder 90 to 0 degrees PID
18870,0.35,6,Shoulder 90 to 0 degrees PID
18880,0.35,4,Shoulder 90 to 0 degrees PID
18891,0.35,6,Shoulder 90 to 0 degrees PID
18901,0.35,4,Shoulder 90 to 0 degrees PID
18911,0.35,6,Shoulder 90 to 0 degrees PID
18921,0.35,4,Shoulder 90 to 0 degrees PID
18931,0.35,6,Shoulder 90 to 0 degrees PID
18942,0.26,6,Shoulder 90 to 0 degrees PID
18952,0.35,6,Shoulder 90 to 0 degrees PID
18962,0.26,4,Shoulder 90 to 0 degrees PID
18973,0.35,6,Shoulder 90 to 0 degrees PID
18983,0.35,4,Shoulder 90 to 0 degrees PID
18993,0.26,4,Shoulder 90 to 0 degrees PID
19003,0.35,4,Shoulder 90 to 0 degrees PID
19014,0.35,4,Shoulder 90 to 0 degrees PID
19025,0.26,6,Shoulder 90 to 0 degrees PID
19035,0.35,4,Shoulder 90 to 0 degrees PID
19045,0.35,6,Shoulder 90 to 0 degrees PID
19056,0.35,6,Shoulder 90 to 0 degrees PID
19066,0.35,6,Shoulder 90 to 0 degrees PID
19076,0.35,6,Shoulder 90 to 0 degrees PID
19087,0.26,6,Shoulder 90 to 0 degrees PID
19097,0.35,4,Shoulder 90 to 0 degrees PID
19107,0.35,6,Shoulder 90 to 0 degrees PID
19117,0.35,6,Shoulder 90 to 0 degrees PID
19127,0.35,6,Shoulder 90 to 0 degrees PID
19137,0.35,4,Shoulder 90 to 0 degrees PID
19148,0.35,4,Shoulder 90 to 0 degrees PID
19158,0.35,6,Shoulder 90 to 0 degrees PID
19168,0.35,6,Shoulder 90 to 0 degrees PID
19178,0.26,4,Shoulder 90 to 0 degrees PID
19189,0.35,6,Shoulder 90 to 0 degrees PID
19199,0.35,6,Shoulder 90 to 0 degrees PID
19209,0.26,6,Shoulder 90 to 0 degrees PID
19219,0.35,6,Shoulder 90 to 0 degrees PID
19230,0.26,4,Shoulder 90 to 0 degrees PID
19240,0.35,6,Shoulder 90 to 0 degrees PID
19250,0.35,4,Shoulder 90 to 0 degrees PID
19260,0.26,4,Shoulder 90 to 0 degrees PID
19271,0.35,4,Shoulder 90 to 0 degrees PID
19281,0.35,4,Shoulder 90 to 0 degrees PID
19291,0.35,6,Shoulder 90 to 0 degrees PID
19302,0.26,6,Shoulder 90 to 0 degrees PID
19312,0.35,6,Shoulder 90 to 0 degrees PID
19323,0.35,6,Shoulder 90 to 0 degrees PID
19333,0.35,4,Shoulder 90 to 0 degrees PID
19344,0.35,6,Shoulder 90 to 0 degrees PID
19354,0.35,6,Shoulder 90 to 0 degrees PID
19365,0.35,6,Shoulder 90 to 0 degrees PID
19376,0.35,6,Shoulder 90 to 0 degrees PID
19386,0.26,4,Shoulder 90 to 0 degrees PID
19397,0.35,6,Shoulder 90 to 0 degrees PID
19407,0.26,4,Shoulder 90 to 0 degrees PID
19417,0.35,4,Shoulder 90 to 0 degrees PID
19428,0.26,4,Shoulder 90 to 0 degrees PID
19438,0.35,4,Shoulder 90 to 0 degrees PID
19448,0.35,6,Shoulder 90 to 0 degrees PID
19459,0.35,6,Shoulder 90 to 0 degrees PID
19469,0.26,6,Shoulder 90 to 0 degrees PID
19479,0.35,6,Shoulder 90 to 0 degrees PID
19489,0.35,6,Shoulder 90 to 0 degrees PID
19500,0.35,6,Shoulder 90 to 0 degrees PID
19510,0.35,4,Shoulder 90 to 0 degrees PID
19520,0.26,6,Shoulder 90 to 0 degrees PID
19530,0.26,4,Shoulder 90 to 0 degrees PID
19541,0.35,4,Shoulder 90 to 0 degrees PID
19551,0.35,6,Shoulder 90 to 0 degrees PID
19561,0.35,6,Shoulder 90 to 0 degrees PID
19571,0.35,4,Shoulder 90 to 0 degrees PID
19582,0.35,4,Shoulder 90 to 0 degrees PID
19592,0.26,6,Shoulder 90 to 0 degrees PID
19602,0.35,6,Shoulder 90 to 0 degrees PID
19612,0.26,4,Shoulder 90 to 0 degrees PID
19622,0.35,6,Shoulder 90 to 0 degrees PID
19633,0.35,6,Shoulder 90 to 0 degrees PID
19643,0.35,6,Shoulder 90 to 0 degrees PID
19653,0.35,6,Shoulder 90 to 0 degrees PID
19663,0.35,6,Shoulder 90 to 0 degrees PID
19674,0.26,4,Shoulder 90 to 0 degrees PID
19684,0.26,4,Shoulder 90 to 0 degrees PID
19694,0.35,4,Shoulder 90 to 0 degrees PID
19705,0.26,6,Shoulder 90 to 0 degrees PID
19715,0.35,4,Shoulder 90 to 0 degrees PID
19726,0.35,6,Shoulder 90 to 0 degrees PID
19736,0.35,4,Shoulder 90 to 0 degrees PID
19746,0.35,6,Shoulder 90 to 0 degrees PID
19756,0.35,6,Shoulder 90 to 0 degrees PID
19767,0.35,6,Shoulder 90 to 0 degrees PID
19777,0.26,6,Shoulder 90 to 0 degrees PID
19787,0.35,6,Shoulder 90 to 0 degrees PID
19797,0.26,4,Shoulder 90 to 0 degrees PID
19808,0.35,4,Shoulder 90 to 0 degrees PID
19818,0.35,6,Shoulder 90 to 0 degrees PID
19828,0.35,4,Shoulder 90 to 0 degrees PID
19838,0.35,6,Shoulder 90 to 0 degrees PID
19849,0.35,6,Shoulder 90 to 0 degrees PID
19859,0.26,4,Shoulder 90 to 0 degrees PID
19870,0.26,6,Shoulder 90 to 0 degrees PID
19880,0.35,6,Shoulder 90 to 0 degrees PID
19890,0.35,6,Shoulder 90 to 0 degrees PID
19900,0.26,6,Shoulder 90 to 0 degrees PID
19911,0.26,4,Shoulder 90 to 0 degrees PID
19921,0.26,6,Shoulder 90 to 0 degrees PID
19931,0.26,4,Shoulder 90 to 0 degrees PID
19942,0.35,6,Shoulder 90 to 0 degrees PID
19952,0.35,6,Shoulder 90 to 0 degrees PID
19963,0.26,4,Shoulder 90 to 0 degrees PID
19973,0.35,6,Shoulder 90 to 0 degrees PID
19983,0.35,6,Shoulder 90 to 0 degrees PID
19993,0.35,6,Shoulder 90 to 0 degrees PID
20004,0.35,6,Shoulder 90 to 0 degrees PID
20014,0.35,6,Shoulder 90 to 0 degrees PID
20025,0.35,6,Shoulder 90 to 0 degrees PID
20035,0.26,6,Shoulder 90 to 0 degrees PID
20045,0.35,4,Shoulder 90 to 0 degrees PID
20056,0.35,4,Shoulder 90 to 0 degrees PID
20066,0.35,6,Shoulder 90 to 0 degrees PID
20076,0.35,6,Shoulder 90 to 0 degrees PID
20087,0.35,6,Shoulder 90 to 0 degrees PID
20097,0.35,4,Shoulder 90 to 0 degrees PID
20107,0.26,4,Shoulder 90 to 0 degrees PID
20118,0.26,6,Shoulder 90 to 0 degrees PID
20128,0.35,6,Shoulder 90 to 0 degrees PID
20138,0.26,6,Shoulder 90 to 0 degrees PID
20148,0.35,4,Shoulder 90 to 0 degrees PID
20158,0.35,6,Shoulder 90 to 0 degrees PID
20168,0.35,4,Shoulder 90 to 0 degrees PID
20179,0.35,6,Shoulder 90 to 0 degrees PID
20189,0.35,6,Shoulder 90 to 0 degrees PID
20199,0.35,6,Shoulder 90 to 0 degrees PID
20209,0.35,6,Shoulder 90 to 0 degrees PID
20220,0.35,6,Shoulder 90 to 0 degrees PID
20230,0.35,6,Shoulder 90 to 0 degrees PID
20240,0.26,6,Shoulder 90 to 0 degrees PID
20251,0.35,4,Shoulder 90 to 0 degrees PID
20261,0.26,6,Shoulder 90 to 0 degrees PID
20272,0.35,6,Shoulder 90 to 0 degrees PID
20282,0.35,6,Shoulder 90 to 0 degrees PID
20292,0.35,4,Shoulder 90 to 0 degrees PID
20303,0.35,6,Shoulder 90 to 0 degrees PID
20313,0.26,4,Shoulder 90 to 0 degrees PID
20323,0.35,6,Shoulder 90 to 0 degrees PID
20334,0.35,6,Shoulder 90 to 0 degrees PID
20344,0.35,6,Shoulder 90 to 0 degrees PID
20355,0.26,4,Shoulder 90 to 0 degrees PID
20365,0.26,4,Shoulder 90 to 0 degrees PID
20375,0.26,4,Shoulder 90 to 0 degrees PID
20386,0.26,4,Shoulder 90 to 0 degrees PID
20396,0.35,4,Shoulder 90 to 0 degrees PID
20407,0.35,6,Shoulder 90 to 0 degrees PID
20417,0.26,6,Shoulder 90 to 0 degrees PID
20428,0.35,4,Shoulder 90 to 0 degrees PID
20438,0.35,4,Shoulder 90 to 0 degrees PID
20449,0.35,6,Shoulder 90 to 0 degrees PID
20459,0.35,6,Shoulder 90 to 0 degrees PID
20469,0.26,6,Shoulder 90 to 0 degrees PID
20479,0.35,4,Shoulder 90 to 0 degrees PID
20490,0.35,6,Shoulder 90 to 0 degrees PID
20500,0.35,4,Shoulder 90 to 0 degrees PID
20510,0.26,6,Shoulder 90 to 0 degrees PID
20520,0.35,4,Shoulder 90 to 0 degrees PID
20530,0.35,4,Shoulder 90 to 0 degrees PID
20540,0.35,6,Shoulder 90 to 0 degrees PID
20550,0.35,6,Shoulder 90 to 0 degrees PID
20561,0.26,4,Shoulder 90 to 0 degrees PID
20571,0.35,6,Shoulder 90 to 0 degrees PID
20582,0.35,6,Shoulder 90 to 0 degrees PID
20592,0.35,4,Shoulder 90 to 0 degrees PID
20602,0.35,6,Shoulder 90 to 0 degrees PID
20612,0.35,6,Shoulder 90 to 0 degrees PID
20623,0.26,4,Shoulder 90 to 0 degrees PID
20633,0.26,4,Shoulder 90 to 0 degrees PID
20643,0.35,6,Shoulder 90 to 0 degrees PID
20653,0.35,6,Shoulder 90 to 0 degrees PID
20663,0.35,6,Shoulder 90 to 0 degrees PID
20674,0.35,6,Shoulder 90 to 0 degrees PID
20684,0.35,6,Shoulder 90 to 0 degrees PID
20695,0.35,6,Shoulder 90 to 0 degrees PID
20705,0.35,6,Shoulder 90 to 0 degrees PID
20716,0.35,6,Shoulder 90 to 0 degrees PID
20726,0.35,6,Shoulder 90 to 0 degrees PID
20737,0.35,6,Shoulder 90 to 0 degrees PID
20747,0.35,6,Shoulder 90 to 0 degrees PID
20757,0.26,6,Shoulder 90 to 0 degrees PID
20768,0.35,4,Shoulder 90 to 0 degrees PID
20778,0.26,6,Shoulder 90 to 0 degrees PID
20788,0.26,6,Shoulder 90 to 0 degrees PID
20799,0.35,6,Shoulder 90 to 0 degrees PID
20809,0.35,6,Shoulder 90 to 0 degrees PID
20819,0.26,4,Shoulder 90 to 0 degrees PID
20829,0.35,4,Shoulder 90 to 0 degrees PID
20840,0.35,6,Shoulder 90 to 0 degrees PID
20850,0.35,6,Shoulder 90 to 0 degrees PID
20860,0.35,6,Shoulder 90 to 0 degrees PID
20870,0.26,4,Shoulder 90 to 0 degrees PID
20880,0.35,6,Shoulder 90 to 0 degrees PID
20891,0.35,4,Shoulder 90 to 0 degrees PID
20901,0.35,6,Shoulder 90 to 0 degrees PID
20911,0.35,6,Shoulder 90 to 0 degrees PID
20921,0.35,6,Shoulder 90 to 0 degrees PID
20932,0.26,6,Shoulder 90 to 0 degrees PID
20942,0.35,4,Shoulder 90 to 0 degrees PID
20952,0.35,6,Shoulder 90 to 0 degrees PID
20962,0.35,6,Shoulder 90 to 0 degrees PID
20973,0.35,6,Shoulder 90 to 0 degrees PID
20984,0.35,6,Shoulder 90 to 0 degrees PID
20994,0.26,4,Shoulder 90 to 0 degrees PID
21005,0.35,6,Shoulder 90 to 0 degrees PID
21015,0.35,0,No Movement
21026,0.35,0,No Movement
21036,0.35,0,No Movement
21046,0.26,0,No Movement
21056,0.35,0,No Movement
21067,0.26,0,No Movement
21078,0.35,0,No Movement
21088,0.26,0,No Movement
21099,0.26,0,No Movement
21109,0.35,0,No Movement
21120,0.35,0,No Movement
21130,0.26,0,No Movement
21140,0.26,0,No Movement
21150,0.35,0,No Movement
21160,0.35,0,No Movement
21171,0.26,0,No Movement
21181,0.26,0,No Movement
21192,0.35,0,No Movement
21203,0.26,0,No Movement
21213,0.35,0,No Movement
21223,0.35,0,No Movement
21234,0.26,0,No Movement
21244,0.26,0,No Movement
21254,0.35,0,No Movement
21264,0.35,0,No Movement
21275,0.35,0,No Movement
21285,0.35,0,No Movement
21295,0.35,0,No Movement
21305,0.35,0,No Movement
21315,0.35,0,No Movement
21326,0.35,0,No Movement
21336,0.35,0,No Movement
21347,0.35,0,No Movement
21357,0.26,0,No Movement
21368,0.26,0,No Movement
21378,0.35,0,No Movement
21389,0.35,0,No Movement
21399,0.26,0,No Movement
21409,0.26,0,No Movement
21420,0.35,0,No Movement
21430,0.26,0,No Movement
21441,0.26,0,No Movement
21451,0.26,0,No Movement
21461,0.35,0,No Movement
21471,0.35,0,No Movement
21482,0.35,0,No Movement
21493,0.35,0,No Movement
21503,0.26,0,No Movement
21514,0.35,0,No Movement
21524,0.35,0,No Movement
21534,0.35,0,No Movement
21545,0.35,0,No Movement
21555,0.35,0,No Movement
21566,0.26,0,No Movement
21576,0.26,0,No Movement
21587,0.35,0,No Movement
21597,0.26,0,No Movement
21608,0.35,0,No Movement
21618,0.26,0,No Movement
21629,0.35,0,No Movement
21639,0.35,0,No Movement
21650,0.35,0,No Movement
21660,0.35,0,No Movement
21671,0.35,0,No Movement
21681,0.35,0,No Movement
21692,0.35,0,No Movement
21702,0.35,0,No Movement
21713,0.35,0,No Movement
21724,0.35,0,No Movement
21734,0.26,0,No Movement
21745,0.35,0,No Movement
21755,0.26,0,No Movement
21766,0.35,0,No Movement
21776,0.26,0,No Movement
21787,0.35,0,No Movement
21797,0.35,0,No Movement
21808,0.35,0,No Movement
21818,0.26,0,No Movement
21829,0.26,0,No Movement
21839,0.35,0,No Movement
21849,0.35,0,No Movement
21860,0.35,0,No Movement
21870,0.26,0,No Movement
21880,0.35,0,No Movement
21890,0.35,0,No Movement
21900,0.35,0,No Movement
21911,0.35,0,No Movement
21921,0.35,0,No Movement
21931,0.35,0,No Movement
21941,0.35,0,No Movement
21952,0.35,0,No Movement
21962,0.35,0,No Movement
21972,0.26,0,No Movement
21982,0.35,0,No Movement
21992,0.26,0,No Movement
22003,0.26,0,No Movement
22013,0.35,0,No Movement
